,time,equity,balance
88,2017.10.02 17:15:00,10180.000000000004,10263.999999999998
89,2017.10.02 17:30:00,10180.000000000004,10316.000000000005
90,2017.10.02 17:45:00,10180.000000000004,10319.999999999987
91,2017.10.02 18:00:00,10180.000000000004,10246.000000000013
92,2017.10.02 18:15:00,10180.000000000004,10173.999999999985
93,2017.10.02 18:30:00,10180.000000000004,10119.999999999987
94,2017.10.02 18:45:00,10180.000000000004,10164.999999999993
95,2017.10.02 19:00:00,10180.000000000004,10125.00000000002
96,2017.10.02 19:15:00,10180.000000000004,10139.999999999985
97,2017.10.02 19:30:00,10180.000000000004,10209.999999999976
98,2017.10.02 19:45:00,10180.000000000004,10242.999999999993
99,2017.10.02 20:00:00,10180.000000000004,10300.999999999996
100,2017.10.02 20:15:00,10180.000000000004,10297.999999999998
101,2017.10.02 20:30:00,10180.000000000004,10255.999999999989
102,2017.10.02 20:45:00,10180.000000000004,10288.0
103,2017.10.02 21:00:00,10180.000000000004,10263.999999999998
104,2017.10.02 21:15:00,10180.000000000004,10232.000000000011
105,2017.10.02 21:30:00,10180.000000000004,10262.000000000007
106,2017.10.02 21:45:00,10180.000000000004,10295.000000000002
107,2017.10.02 22:00:00,10180.000000000004,10285.999999999987
108,2017.10.02 22:15:00,10180.000000000004,10299.000000000005
109,2017.10.02 22:30:00,10180.000000000004,10285.999999999987
110,2017.10.02 22:45:00,10180.000000000004,10271.999999999984
111,2017.10.02 23:00:00,10180.000000000004,10268.000000000002
112,2017.10.02 23:15:00,10180.000000000004,10275.000000000004
113,2017.10.02 23:30:00,10180.000000000004,10296.999999999993
114,2017.10.02 23:45:00,10180.000000000004,10316.999999999989
115,2017.10.03 00:00:00,10180.000000000004,10373.000000000002
116,2017.10.03 00:15:00,10180.000000000004,10388.000000000011
117,2017.10.03 00:30:00,10180.000000000004,10370.000000000004
118,2017.10.03 00:45:00,10180.000000000004,10373.999999999985
119,2017.10.03 00:45:00,10570.000000000005,10570.000000000005
120,2017.10.03 00:45:00,10960.000000000007,10960.000000000007
121,2017.10.03 01:00:00,10960.000000000007,10960.000000000007
122,2017.10.03 01:15:00,10960.000000000007,11062.999999999993
123,2017.10.03 01:30:00,10960.000000000007,11171.000000000011
124,2017.10.03 01:45:00,10960.000000000007,11034.000000000002
125,2017.10.03 02:00:00,10960.000000000007,11103.000000000033
126,2017.10.03 02:15:00,10960.000000000007,11073.999999999998
127,2017.10.03 02:30:00,10960.000000000007,11092.000000000027
128,2017.10.03 02:45:00,10960.000000000007,11033.000000000018
129,2017.10.03 03:00:00,10960.000000000007,11025.000000000011
130,2017.10.03 03:15:00,10960.000000000007,10990.000000000004
131,2017.10.03 03:30:00,10960.000000000007,11029.999999999998
132,2017.10.03 03:45:00,10960.000000000007,11131.000000000016
133,2017.10.03 04:00:00,10960.000000000007,11160.000000000005
134,2017.10.03 04:15:00,10960.000000000007,11128.000000000018
135,2017.10.03 04:30:00,10960.000000000007,11106.000000000007
136,2017.10.03 04:45:00,10960.000000000007,11083.000000000013
137,2017.10.03 05:00:00,10960.000000000007,11126.000000000005
138,2017.10.03 05:15:00,10960.000000000007,11179.00000000002
139,2017.10.03 05:15:00,11350.00000000001,11350.00000000001
140,2017.10.03 05:30:00,11350.00000000001,11411.00000000001
141,2017.10.03 05:45:00,11350.00000000001,11306.000000000031
142,2017.10.03 06:00:00,11350.00000000001,11362.00000000002
143,2017.10.03 06:15:00,11350.00000000001,11256.000000000015
144,2017.10.03 06:30:00,11350.00000000001,11163.000000000025
145,2017.10.03 06:30:00,11350.00000000001,11350.00000000001
146,2017.10.03 06:45:00,11350.00000000001,11303.000000000013
147,2017.10.03 07:00:00,11350.00000000001,11190.000000000004
148,2017.10.03 07:15:00,11350.00000000001,11224.999999999989
149,2017.10.03 07:15:00,10950.00000000001,10950.00000000001
150,2017.10.03 07:30:00,10950.00000000001,10774.999999999995
151,2017.10.03 07:30:00,10550.00000000001,10550.00000000001
152,2017.10.03 07:45:00,10550.00000000001,10571.000000000013
153,2017.10.03 08:00:00,10550.00000000001,10398.000000000033
154,2017.10.03 08:15:00,10550.00000000001,10357.000000000031
155,2017.10.03 08:30:00,10550.00000000001,10454.000000000045
156,2017.10.03 08:45:00,10550.00000000001,10536.00000000005
157,2017.10.03 09:00:00,10550.00000000001,10651.000000000004
158,2017.10.03 09:15:00,10550.00000000001,10634.000000000025
159,2017.10.03 09:30:00,10550.00000000001,10527.000000000013
160,2017.10.03 09:45:00,10550.00000000001,10508.000000000022
161,2017.10.03 10:00:00,10550.00000000001,10612.000000000015
162,2017.10.03 10:15:00,10550.00000000001,10492.000000000027
163,2017.10.03 10:30:00,10550.00000000001,10350.000000000007
164,2017.10.03 10:45:00,10550.00000000001,10252.00000000001
165,2017.10.03 10:45:00,10150.00000000001,10150.00000000001
166,2017.10.03 10:45:00,9750.00000000001,9750.00000000001
167,2017.10.03 11:00:00,9750.00000000001,9750.00000000001
168,2017.10.03 11:15:00,9750.00000000001,9794.000000000007
169,2017.10.03 11:30:00,9750.00000000001,9799.000000000018
170,2017.10.03 11:45:00,9750.00000000001,9807.000000000025
171,2017.10.03 12:00:00,9750.00000000001,9921.00000000004
172,2017.10.03 12:15:00,9750.00000000001,9859.000000000011
173,2017.10.03 12:30:00,9750.00000000001,9981.000000000011
174,2017.10.03 12:30:00,9750.00000000001,9750.00000000001
175,2017.10.03 12:45:00,9750.00000000001,9920.000000000011
176,2017.10.03 13:00:00,9750.00000000001,9806.00000000002
177,2017.10.03 13:15:00,9750.00000000001,9833.000000000018
178,2017.10.03 13:30:00,9750.00000000001,9739.000000000002
179,2017.10.03 13:45:00,9750.00000000001,9623.00000000002
180,2017.10.03 13:45:00,9350.00000000001,9350.00000000001
181,2017.10.03 14:00:00,9350.00000000001,9351.999999999998
182,2017.10.03 14:15:00,9350.00000000001,9240.999999999982
183,2017.10.03 14:30:00,9350.00000000001,9242.999999999995
184,2017.10.03 14:45:00,9350.00000000001,9275.999999999989
185,2017.10.03 15:00:00,9350.00000000001,9361.999999999998
186,2017.10.03 15:15:00,9350.00000000001,9216.99999999998
187,2017.10.03 15:30:00,9350.00000000001,9144.000000000013
188,2017.10.03 15:45:00,9350.00000000001,9238.999999999969
189,2017.10.03 16:00:00,9350.00000000001,9221.000000000007
190,2017.10.03 16:15:00,9350.00000000001,9299.000000000007
191,2017.10.03 16:30:00,9350.00000000001,9418.00000000001
192,2017.10.03 16:45:00,9350.00000000001,9241.000000000004
193,2017.10.03 16:45:00,8950.00000000001,8950.00000000001
194,2017.10.03 17:00:00,8950.00000000001,8971.000000000013
195,2017.10.03 17:15:00,8950.00000000001,8961.000000000013
196,2017.10.03 17:30:00,8950.00000000001,8961.000000000013
197,2017.10.03 17:45:00,8950.00000000001,8961.000000000013
198,2017.10.03 18:00:00,8950.00000000001,8961.000000000013
199,2017.10.03 18:15:00,8950.00000000001,8961.000000000013
200,2017.10.03 18:30:00,8950.00000000001,8961.000000000013
201,2017.10.03 18:45:00,8950.00000000001,8961.000000000013
202,2017.10.03 19:00:00,8950.00000000001,8961.000000000013
203,2017.10.03 19:15:00,8950.00000000001,8961.000000000013
204,2017.10.03 19:30:00,8950.00000000001,8961.000000000013
205,2017.10.03 19:45:00,8950.00000000001,8961.000000000013
206,2017.10.03 20:00:00,8950.00000000001,8961.000000000013
207,2017.10.03 20:15:00,8950.00000000001,8961.000000000013
208,2017.10.03 20:30:00,8950.00000000001,8961.000000000013
209,2017.10.03 20:45:00,8950.00000000001,8961.000000000013
210,2017.10.03 21:00:00,8950.00000000001,8961.000000000013
211,2017.10.03 21:15:00,8950.00000000001,8961.000000000013
212,2017.10.03 21:30:00,8950.00000000001,8961.000000000013
213,2017.10.03 21:45:00,8950.00000000001,8961.000000000013
214,2017.10.03 22:00:00,8950.00000000001,8961.000000000013
215,2017.10.03 22:15:00,8950.00000000001,8961.000000000013
216,2017.10.03 22:30:00,8950.00000000001,8961.000000000013
217,2017.10.03 22:45:00,8950.00000000001,8961.000000000013
218,2017.10.03 23:00:00,8950.00000000001,8961.000000000013
219,2017.10.03 23:15:00,8950.00000000001,8961.000000000013
220,2017.10.03 23:30:00,8950.00000000001,8961.000000000013
221,2017.10.03 23:45:00,8950.00000000001,8961.000000000013
222,2017.10.04 00:00:00,8950.00000000001,8961.000000000013
223,2017.10.04 00:15:00,8950.00000000001,8961.000000000013
224,2017.10.04 00:30:00,8950.00000000001,8961.000000000013
225,2017.10.04 00:45:00,8950.00000000001,8961.000000000013
226,2017.10.04 00:45:00,8930.000000000011,8930.000000000011
227,2017.10.04 00:45:00,8910.000000000013,8910.000000000013
228,2017.10.04 01:00:00,8910.000000000013,8910.000000000013
229,2017.10.04 01:15:00,8910.000000000013,8757.000000000031
230,2017.10.04 01:30:00,8910.000000000013,8786.000000000044
231,2017.10.04 01:45:00,8910.000000000013,8754.999999999995
232,2017.10.04 02:00:00,8910.000000000013,8834.000000000024
233,2017.10.04 02:15:00,8910.000000000013,9028.000000000007
234,2017.10.04 02:30:00,8910.000000000013,8848.000000000005
235,2017.10.04 02:45:00,8910.000000000013,8820.000000000022
236,2017.10.04 03:00:00,8910.000000000013,8832.000000000011
237,2017.10.04 03:15:00,8910.000000000013,8856.999999999998
238,2017.10.04 03:30:00,8910.000000000013,8827.000000000024
239,2017.10.04 03:45:00,8910.000000000013,8798.000000000011
240,2017.10.04 04:00:00,8910.000000000013,8784.00000000003
241,2017.10.04 04:15:00,8910.000000000013,8818.000000000031
242,2017.10.04 04:30:00,8910.000000000013,8765.000000000038
243,2017.10.04 04:45:00,8910.000000000013,8759.000000000022
244,2017.10.04 05:00:00,8910.000000000013,8819.000000000015
245,2017.10.04 05:15:00,8910.000000000013,8892.000000000005
246,2017.10.04 05:30:00,8910.000000000013,8853.000000000016
247,2017.10.04 05:45:00,8910.000000000013,8789.000000000018
248,2017.10.04 06:00:00,8910.000000000013,8872.00000000003
249,2017.10.04 06:15:00,8910.000000000013,8922.000000000024
250,2017.10.04 06:30:00,8910.000000000013,8942.000000000022
251,2017.10.04 06:45:00,8910.000000000013,8851.000000000025
252,2017.10.04 07:00:00,8910.000000000013,8751.000000000013
253,2017.10.04 07:00:00,8490.000000000015,8490.000000000015
254,2017.10.04 07:15:00,8490.000000000015,8372.000000000018
255,2017.10.04 07:30:00,8490.000000000015,8432.000000000033
256,2017.10.04 07:45:00,8490.000000000015,8510.000000000011
257,2017.10.04 08:00:00,8490.000000000015,8466.000000000011
258,2017.10.04 08:15:00,8490.000000000015,8539.000000000024
259,2017.10.04 08:30:00,8490.000000000015,8482.000000000027
260,2017.10.04 08:45:00,8490.000000000015,8480.999999999998
261,2017.10.04 09:00:00,8490.000000000015,8472.000000000007
262,2017.10.04 09:15:00,8490.000000000015,8506.000000000007
263,2017.10.04 09:30:00,8490.000000000015,8483.000000000013
264,2017.10.04 09:45:00,8490.000000000015,8550.00000000003
265,2017.10.04 10:00:00,8490.000000000015,8604.000000000005
266,2017.10.04 10:00:00,8470.000000000016,8470.000000000016
267,2017.10.04 10:15:00,8470.000000000016,8551.000000000035
268,2017.10.04 10:30:00,8470.000000000016,8531.000000000038
269,2017.10.04 10:45:00,8470.000000000016,8563.000000000025
270,2017.10.04 11:00:00,8470.000000000016,8556.000000000045
271,2017.10.04 11:15:00,8470.000000000016,8434.000000000045
272,2017.10.04 11:30:00,8470.000000000016,8461.000000000024
273,2017.10.04 11:45:00,8470.000000000016,8607.000000000025
274,2017.10.04 12:00:00,8470.000000000016,8668.000000000025
275,2017.10.04 12:15:00,8470.000000000016,8742.00000000002
276,2017.10.04 12:30:00,8470.000000000016,8439.000000000035
277,2017.10.04 12:45:00,8470.000000000016,8381.000000000031
278,2017.10.04 13:00:00,8470.000000000016,8410.000000000044
279,2017.10.04 13:15:00,8470.000000000016,8309.000000000025
280,2017.10.04 13:30:00,8470.000000000016,8236.000000000058
281,2017.10.04 13:45:00,8470.000000000016,8197.000000000025
282,2017.10.04 14:00:00,8470.000000000016,8226.000000000038
283,2017.10.04 14:00:00,8050.000000000018,8050.000000000018
284,2017.10.04 14:00:00,7650.000000000018,7650.000000000018
285,2017.10.04 14:15:00,7650.000000000018,7650.000000000018
286,2017.10.04 14:30:00,7650.000000000018,7756.000000000023
287,2017.10.04 14:45:00,7650.000000000018,7867.000000000017
288,2017.10.04 15:00:00,7650.000000000018,7856.000000000035
289,2017.10.04 15:15:00,7650.000000000018,7801.000000000052
290,2017.10.04 15:30:00,7650.000000000018,7789.000000000039
291,2017.10.04 15:45:00,7650.000000000018,7765.0000000000155
292,2017.10.04 16:00:00,7650.000000000018,7836.000000000015
293,2017.10.04 16:15:00,7650.000000000018,7751.000000000013
294,2017.10.04 16:30:00,7650.000000000018,7801.000000000029
295,2017.10.04 16:45:00,7650.000000000018,7739.000000000023
296,2017.10.04 17:00:00,7650.000000000018,7822.000000000012
297,2017.10.04 17:15:00,7650.000000000018,7702.000000000025
298,2017.10.04 17:30:00,7650.000000000018,7768.999999999997
299,2017.10.04 17:45:00,7650.000000000018,7805.000000000034
300,2017.10.04 18:00:00,7650.000000000018,7801.000000000029
301,2017.10.04 18:15:00,7650.000000000018,7748.0000000000155
302,2017.10.04 18:30:00,7650.000000000018,7795.000000000012
303,2017.10.04 18:45:00,7650.000000000018,7852.00000000003
304,2017.10.04 19:00:00,7650.000000000018,7898.000000000021
305,2017.10.04 19:15:00,7650.000000000018,7895.000000000001
306,2017.10.04 19:30:00,7650.000000000018,7885.000000000025
307,2017.10.04 19:30:00,7640.000000000019,7640.000000000019
308,2017.10.04 19:45:00,7640.000000000019,7745.000000000018
309,2017.10.04 20:00:00,7640.000000000019,7696.000000000007
310,2017.10.04 20:15:00,7640.000000000019,7704.0000000000155
311,2017.10.04 20:30:00,7640.000000000019,7726.000000000026
312,2017.10.04 20:45:00,7640.000000000019,7729.000000000024
313,2017.10.04 21:00:00,7640.000000000019,7678.000000000023
314,2017.10.04 21:15:00,7640.000000000019,7697.000000000036
315,2017.10.04 21:30:00,7640.000000000019,7651.000000000001
316,2017.10.04 21:45:00,7640.000000000019,7633.000000000016
317,2017.10.04 22:00:00,7640.000000000019,7644.000000000022
318,2017.10.04 22:15:00,7640.000000000019,7693.00000000001
319,2017.10.04 22:30:00,7640.000000000019,7683.000000000034
320,2017.10.04 22:45:00,7640.000000000019,7671.000000000021
321,2017.10.04 23:00:00,7640.000000000019,7683.000000000011
322,2017.10.04 23:15:00,7640.000000000019,7683.000000000011
323,2017.10.04 23:30:00,7640.000000000019,7683.000000000034
324,2017.10.04 23:45:00,7640.000000000019,7601.999999999991
325,2017.10.05 00:00:00,7640.000000000019,7590.000000000024
326,2017.10.05 00:15:00,7640.000000000019,7611.0000000000055
327,2017.10.05 00:30:00,7640.000000000019,7561.000000000011
328,2017.10.05 00:45:00,7640.000000000019,7552.000000000041
329,2017.10.05 01:00:00,7640.000000000019,7533.0000000000055
330,2017.10.05 01:15:00,7640.000000000019,7557.000000000007
331,2017.10.05 01:30:00,7640.000000000019,7547.00000000003
332,2017.10.05 01:45:00,7640.000000000019,7561.000000000011
333,2017.10.05 02:00:00,7640.000000000019,7580.000000000025
334,2017.10.05 02:15:00,7640.000000000019,7607.000000000046
335,2017.10.05 02:30:00,7640.000000000019,7601.000000000029
336,2017.10.05 02:45:00,7640.000000000019,7610.000000000021
337,2017.10.05 03:00:00,7640.000000000019,7625.999999999993
338,2017.10.05 03:15:00,7640.000000000019,7596.000000000018
339,2017.10.05 03:30:00,7640.000000000019,7573.0000000000455
340,2017.10.05 03:45:00,7640.000000000019,7565.0000000000155
341,2017.10.05 04:00:00,7640.000000000019,7562.000000000017
342,2017.10.05 04:15:00,7640.000000000019,7592.999999999999
343,2017.10.05 04:30:00,7640.000000000019,7589.000000000017
344,2017.10.05 04:45:00,7640.000000000019,7621.000000000026
345,2017.10.05 05:00:00,7640.000000000019,7644.000000000022
346,2017.10.05 05:15:00,7640.000000000019,7717.000000000012
347,2017.10.05 05:30:00,7640.000000000019,7662.000000000029
348,2017.10.05 05:45:00,7640.000000000019,7625.999999999993
349,2017.10.05 06:00:00,7640.000000000019,7608.000000000008
350,2017.10.05 06:15:00,7640.000000000019,7520.000000000031
351,2017.10.05 06:30:00,7640.000000000019,7489.000000000028
352,2017.10.05 06:45:00,7640.000000000019,7598.000000000032
353,2017.10.05 07:00:00,7640.000000000019,7659.000000000032
354,2017.10.05 07:15:00,7640.000000000019,7719.000000000025
355,2017.10.05 07:15:00,8030.000000000021,8030.000000000021
356,2017.10.05 07:30:00,8030.000000000021,7992.0000000000155
357,2017.10.05 07:45:00,8030.000000000021,7982.000000000016
358,2017.10.05 08:00:00,8030.000000000021,7982.000000000016
359,2017.10.05 08:15:00,8030.000000000021,7982.000000000016
360,2017.10.05 08:30:00,8030.000000000021,7982.000000000016
361,2017.10.05 08:45:00,8030.000000000021,7982.000000000016
362,2017.10.05 09:00:00,8030.000000000021,7982.000000000016
363,2017.10.05 09:15:00,8030.000000000021,7982.000000000016
364,2017.10.05 09:30:00,8030.000000000021,7982.000000000016
365,2017.10.05 09:45:00,8030.000000000021,7982.000000000016
366,2017.10.05 10:00:00,8030.000000000021,7982.000000000016
367,2017.10.05 10:15:00,8030.000000000021,7982.000000000016
368,2017.10.05 10:30:00,8030.000000000021,7982.000000000016
369,2017.10.05 10:45:00,8030.000000000021,7982.000000000016
370,2017.10.05 11:00:00,8030.000000000021,7982.000000000016
371,2017.10.05 11:15:00,8030.000000000021,7982.000000000016
372,2017.10.05 11:30:00,8030.000000000021,7982.000000000016
373,2017.10.05 11:45:00,8030.000000000021,7982.000000000016
374,2017.10.05 12:00:00,8030.000000000021,7982.000000000016
375,2017.10.05 12:15:00,8030.000000000021,7982.000000000016
376,2017.10.05 12:30:00,8030.000000000021,7982.000000000016
377,2017.10.05 12:30:00,8410.000000000024,8410.000000000024
378,2017.10.05 12:30:00,8790.000000000025,8790.000000000025
379,2017.10.05 12:45:00,8790.000000000025,8790.000000000025
380,2017.10.05 13:00:00,8790.000000000025,9014.000000000025
381,2017.10.05 13:00:00,9170.000000000027,9170.000000000027
382,2017.10.05 13:15:00,9170.000000000027,9234.000000000024
383,2017.10.05 13:15:00,9560.00000000003,9560.00000000003
384,2017.10.05 13:30:00,9560.00000000003,9600.000000000025
385,2017.10.05 13:45:00,9560.00000000003,9433.000000000018
386,2017.10.05 14:00:00,9560.00000000003,9499.000000000027
387,2017.10.05 14:15:00,9560.00000000003,9364.00000000001
388,2017.10.05 14:30:00,9560.00000000003,9299.000000000027
389,2017.10.05 14:45:00,9560.00000000003,9325.00000000002
390,2017.10.05 14:45:00,9550.000000000031,9550.000000000031
391,2017.10.05 15:00:00,9550.000000000031,9594.00000000003
392,2017.10.05 15:15:00,9550.000000000031,9817.000000000025
393,2017.10.05 15:15:00,9940.000000000033,9940.000000000033
394,2017.10.05 15:30:00,9940.000000000033,10027.000000000024
395,2017.10.05 15:45:00,9940.000000000033,10094.000000000042
396,2017.10.05 16:00:00,9940.000000000033,10145.000000000042
397,2017.10.05 16:15:00,9940.000000000033,10107.00000000006
398,2017.10.05 16:30:00,9940.000000000033,10020.000000000045
399,2017.10.05 16:45:00,9940.000000000033,9987.00000000003
400,2017.10.05 17:00:00,9940.000000000033,10161.000000000058
401,2017.10.05 17:00:00,10330.000000000035,10330.000000000035
402,2017.10.05 17:15:00,10330.000000000035,10439.000000000036
403,2017.10.05 17:30:00,10330.000000000035,10558.00000000004
404,2017.10.05 17:45:00,10330.000000000035,10529.00000000005
405,2017.10.05 18:00:00,10330.000000000035,10500.000000000015
406,2017.10.05 18:15:00,10330.000000000035,10510.000000000036
407,2017.10.05 18:30:00,10330.000000000035,10495.000000000025
408,2017.10.05 18:45:00,10330.000000000035,10485.000000000027
409,2017.10.05 19:00:00,10330.000000000035,10491.000000000045
410,2017.10.05 19:15:00,10330.000000000035,10503.000000000035
411,2017.10.05 19:30:00,10330.000000000035,10506.000000000033
412,2017.10.05 19:45:00,10330.000000000035,10498.000000000024
413,2017.10.05 20:00:00,10330.000000000035,10464.000000000045
414,2017.10.05 20:15:00,10330.000000000035,10459.000000000035
415,2017.10.05 20:30:00,10330.000000000035,10445.000000000055
416,2017.10.05 20:45:00,10330.000000000035,10483.000000000036
417,2017.10.05 21:00:00,10330.000000000035,10337.000000000035
418,2017.10.05 21:15:00,10330.000000000035,10349.000000000047
419,2017.10.05 21:30:00,10330.000000000035,10319.000000000051
420,2017.10.05 21:45:00,10330.000000000035,10324.00000000006
421,2017.10.05 22:00:00,10330.000000000035,10341.000000000038
422,2017.10.05 22:15:00,10330.000000000035,10373.00000000005
423,2017.10.05 22:30:00,10330.000000000035,10380.000000000027
424,2017.10.05 22:45:00,10330.000000000035,10372.000000000042
425,2017.10.05 23:00:00,10330.000000000035,10385.000000000038
426,2017.10.05 23:15:00,10330.000000000035,10441.000000000027
427,2017.10.05 23:30:00,10330.000000000035,10372.000000000042
428,2017.10.05 23:45:00,10330.000000000035,10389.000000000042
429,2017.10.06 00:00:00,10330.000000000035,10353.00000000003
430,2017.10.06 00:15:00,10330.000000000035,10445.000000000033
431,2017.10.06 00:30:00,10330.000000000035,10560.000000000031
432,2017.10.06 00:45:00,10330.000000000035,10451.00000000005
433,2017.10.06 01:00:00,10330.000000000035,10364.000000000035
434,2017.10.06 01:15:00,10330.000000000035,10386.000000000045
435,2017.10.06 01:30:00,10330.000000000035,10291.000000000044
436,2017.10.06 01:45:00,10330.000000000035,10318.000000000022
437,2017.10.06 02:00:00,10330.000000000035,10447.000000000045
438,2017.10.06 02:15:00,10330.000000000035,10330.000000000056
439,2017.10.06 02:30:00,10330.000000000035,10369.000000000022
440,2017.10.06 02:45:00,10330.000000000035,10381.000000000035
441,2017.10.06 03:00:00,10330.000000000035,10402.000000000038
442,2017.10.06 03:15:00,10330.000000000035,10561.000000000036
443,2017.10.06 03:30:00,10330.000000000035,10572.000000000042
444,2017.10.06 03:45:00,10330.000000000035,10614.00000000003
445,2017.10.06 03:45:00,10720.000000000036,10720.000000000036
446,2017.10.06 04:00:00,10720.000000000036,10873.00000000004
447,2017.10.06 04:00:00,11110.000000000038,11110.000000000038
448,2017.10.06 04:15:00,11110.000000000038,11174.000000000035
449,2017.10.06 04:30:00,11110.000000000038,11160.000000000031
450,2017.10.06 04:45:00,11110.000000000038,11065.000000000053
451,2017.10.06 05:00:00,11110.000000000038,10989.000000000065
452,2017.10.06 05:15:00,11110.000000000038,11025.000000000035
453,2017.10.06 05:30:00,11110.000000000038,11042.000000000058
454,2017.10.06 05:45:00,11110.000000000038,11025.000000000035
455,2017.10.06 06:00:00,11110.000000000038,10998.000000000036
456,2017.10.06 06:15:00,11110.000000000038,11039.00000000006
457,2017.10.06 06:30:00,11110.000000000038,11092.000000000031
458,2017.10.06 06:45:00,11110.000000000038,11152.000000000045
459,2017.10.06 07:00:00,11110.000000000038,11130.000000000035
460,2017.10.06 07:15:00,11110.000000000038,11110.000000000036
461,2017.10.06 07:30:00,11110.000000000038,11188.000000000038
462,2017.10.06 07:45:00,11110.000000000038,11187.000000000053
